Input campaigns here	"Campaign=39-277599059, locale=en_AU"
Action	Status	Campaign	Budget	Budget ID	Network	Delivery method	Start date	End date	Ad rotation	Frequency cap	Mobile bid modifier	Impressions Thumbnail (Ignored)	Impressions Video (Ignored)	Impressions (Ignored)	Views (Ignored)	Unique viewers (Ignored)	View rate (Ignored)	Avg. CPV (Ignored)	Total cost (Ignored)	Clicks (Ignored)	CTR (Ignored)	Avg. CPM (Ignored)	Reach per freq. 1+ (Ignored)	Reach per freq. 2+ (Ignored)	Reach per freq. 3+ (Ignored)	Reach per freq. 4+ (Ignored)	Reach per freq. 5+ (Ignored)	Reach per freq. 6+ (Ignored)	Reach per freq. 7+ (Ignored)	Reach per freq. 8+ (Ignored)	Avg. impr. freq. (Ignored)	Avg. view freq. (Ignored)	Video played to: 25% (Ignored)	Video played to: 50% (Ignored)	Video played to: 75% (Ignored)	Video played to: 100% (Ignored)	Impression share (Ignored)	Lost IS (Budget) (Ignored)	Lost IS (Rank) (Ignored)	Converted views (Ignored)	Cost / converted view (Ignored)	View conversion rate (Ignored)	View-through Conv. (Ignored)	Conversions (Ignored)	Cost / conv. (Ignored)	Conv. rate (Ignored)	Total conv. value (Ignored)	Value / converted view (Ignored)	Value / conv. (Ignored)	Earned views (Ignored)	Earned subscribers (Ignored)	Earned playlist additions (Ignored)	Earned likes (Ignored)	Earned shares (Ignored)
	Enabled	151 Tips Renee New Channel Groups (39-277599059)	30	38-369984299	YouTube Videos	Standard	 2015-6-11 (already started)	#n/a	Optimise for views	#n/a	0%	0	"5,579"	"5,579"	858	120	15.38%	$0.15	$131.53	39	0.70%	$23.58	627	69	26	8	2	2	0	0	8.898	7.15	35%	19%	10%	6%	86.01%	< 10%	12.21%	19	$6.92	2.21%	6	22	$5.98	2.56%	0	0	0	0	0	0	0	0


Input ads here	"Campaign=39-277599059, locale=en_AU"
Action	Status	Ad	Video id	Thumbnail	Headline	Description line one	Description line two	Display URL	Destination URL	Final URL	Tracking template	Custom parameter	YouTube destination	Showing on	Companion banner	Enable ad for	Video (Ignored)	Campaign	Impressions Thumbnail (Ignored)	Impressions Video (Ignored)	Impressions (Ignored)	Views (Ignored)	Unique viewers (Ignored)	View rate (Ignored)	Avg. CPV (Ignored)	Total cost (Ignored)	Clicks (Ignored)	CTR (Ignored)	Avg. CPM (Ignored)	Reach per freq. 1+ (Ignored)	Reach per freq. 2+ (Ignored)	Reach per freq. 3+ (Ignored)	Reach per freq. 4+ (Ignored)	Reach per freq. 5+ (Ignored)	Reach per freq. 6+ (Ignored)	Reach per freq. 7+ (Ignored)	Reach per freq. 8+ (Ignored)	Avg. impr. freq. (Ignored)	Avg. view freq. (Ignored)	Video played to: 25% (Ignored)	Video played to: 50% (Ignored)	Video played to: 75% (Ignored)	Video played to: 100% (Ignored)	Converted views (Ignored)	Cost / converted view (Ignored)	View conversion rate (Ignored)	View-through Conv. (Ignored)	Conversions (Ignored)	Cost / conv. (Ignored)	Conv. rate (Ignored)	Total conv. value (Ignored)	Value / converted view (Ignored)	Value / conv. (Ignored)	Earned views (Ignored)	Earned subscribers (Ignored)	Earned playlist additions (Ignored)	Earned likes (Ignored)	Earned shares (Ignored)
	Enabled	Scrapbooking Ideas 1 (43-231955259)	 TPSRQmiBImU	#n/a	#n/a	#n/a	#n/a	www.newscrapbookingideas.com	#n/a	http://www.newscrapbookingideas.com	#n/a	#n/a	#n/a	In-stream	#n/a	151 Tips Renee New Channel Groups_TG0 (42-231954899)	Scrapbooking Ideas 1	151 Tips Renee New Channel Groups (39-277599059)	0	"2,960"	"2,960"	443	 	14.97%	$0.16	$71.16	23	0.78%	$24.04	3	0	0	0	0	0	0	0	986.667	 	35%	19%	10%	6%	13	$5.47	2.93%	1	16	$4.45	3.61%	0	0	0	0	0	0	0	0
	Enabled	Scrapbooking Ideas 1 (43-231955139)	 TPSRQmiBImU	#n/a	#n/a	#n/a	#n/a	www.newscrapbookingideas.com	#n/a	http://www.newscrapbookingideas.com	#n/a	#n/a	#n/a	In-stream	#n/a	151 Tips Renee New Channel Groups_TG1 (42-231954779)	Scrapbooking Ideas 1	151 Tips Renee New Channel Groups (39-277599059)	0	"2,595"	"2,595"	410	120	15.80%	$0.14	$59.42	16	0.62%	$22.90	624	69	26	8	2	2	0	0	4.159	3.417	35%	20%	11%	6%	6	$9.90	1.46%	5	6	$9.90	1.46%	0	0	0	0	0	0	0	0
	Enabled	Scrapbooking Ideas 1 (43-231955019)	 TPSRQmiBImU	#n/a	#n/a	#n/a	#n/a	www.newscrapbookingideas.com	#n/a	http://www.newscrapbookingideas.com	#n/a	#n/a	#n/a	In-stream	#n/a	151 Tips Renee New Channel Groups_TG2 (42-231954659)	Scrapbooking Ideas 1	151 Tips Renee New Channel Groups (39-277599059)	0	24	24	5	 	20.83%	$0.19	$0.95	0	0.00%	$39.58	 	 	 	 	 	 	 	 	 	 	38%	21%	4%	4%	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0	0	0	0	0	0


Input targeting groups here	"Campaign=39-277599059, locale=en_AU"
Action	Status	Targeting group	Campaign	Max CPV	Impressions Thumbnail (Ignored)	Impressions Video (Ignored)	Impressions (Ignored)	Views (Ignored)	Unique viewers (Ignored)	View rate (Ignored)	Avg. CPV (Ignored)	Total cost (Ignored)	Clicks (Ignored)	CTR (Ignored)	Avg. CPM (Ignored)	Reach per freq. 1+ (Ignored)	Reach per freq. 2+ (Ignored)	Reach per freq. 3+ (Ignored)	Reach per freq. 4+ (Ignored)	Reach per freq. 5+ (Ignored)	Reach per freq. 6+ (Ignored)	Reach per freq. 7+ (Ignored)	Reach per freq. 8+ (Ignored)	Avg. impr. freq. (Ignored)	Avg. view freq. (Ignored)	Engagements (Ignored)	Engagement rate (Ignored)	Video played to: 25% (Ignored)	Video played to: 50% (Ignored)	Video played to: 75% (Ignored)	Video played to: 100% (Ignored)	Impression share (Ignored)	Lost IS (Budget) (Ignored)	Lost IS (Rank) (Ignored)	Converted views (Ignored)	Cost / converted view (Ignored)	View conversion rate (Ignored)	View-through Conv. (Ignored)	Conversions (Ignored)	Cost / conv. (Ignored)	Conv. rate (Ignored)	Total conv. value (Ignored)	Value / converted view (Ignored)	Value / conv. (Ignored)	Earned views (Ignored)	Earned subscribers (Ignored)	Earned playlist additions (Ignored)	Earned likes (Ignored)	Earned shares (Ignored)
	Enabled	151 Tips Renee New Channel Groups_TG2 (42-231954659)	151 Tips Renee New Channel Groups (39-277599059)	$0.30	0	24	24	5	 	20.83%	$0.19	$0.95	0	0.00%	$39.58	 	 	 	 	 	 	 	 	 	 	0	0.00%	38%	21%	4%	4%	 	 	 	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0	0	0	0	0	0
	Enabled	151 Tips Renee New Channel Groups_TG1 (42-231954779)	151 Tips Renee New Channel Groups (39-277599059)	$0.40	0	"2,595"	"2,595"	410	120	15.80%	$0.14	$59.42	16	0.62%	$22.90	624	69	26	8	2	2	0	0	4.159	3.417	0	0.00%	35%	20%	11%	6%	 	 	 	6	$9.90	1.46%	5	6	$9.90	1.46%	0	0	0	0	0	0	0	0
	Enabled	151 Tips Renee New Channel Groups_TG0 (42-231954899)	151 Tips Renee New Channel Groups (39-277599059)	$0.40	0	"2,960"	"2,960"	443	 	14.97%	$0.16	$71.16	23	0.78%	$24.04	3	0	0	0	0	0	0	0	986.667	 	0	0.00%	35%	19%	10%	6%	 	 	 	13	$5.47	2.93%	1	16	$4.45	3.61%	0	0	0	0	0	0	0	0


Input targets here	"Campaign=39-277599059, locale=en_AU"
Action	Type	Status	Target	Targeting group	Max CPV	Impressions Thumbnail (Ignored)	Impressions Video (Ignored)	Impressions (Ignored)	Views (Ignored)	View rate (Ignored)	Avg. CPV (Ignored)	Total cost (Ignored)	Converted views (Ignored)	Cost / converted view (Ignored)	View conversion rate (Ignored)	View-through Conv. (Ignored)	Conversions (Ignored)	Cost / conv. (Ignored)	Conv. rate (Ignored)	Total conv. value (Ignored)	Value / converted view (Ignored)	Value / conv. (Ignored)
	YouTube video	Enabled	Crafters Confidential Tag! (youtube.com/video/ELCXwzGyEbM) (10-143508692219)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	"Card Making: Kaisercrafts Mister Fox ""Manly Card"" (youtube.com/video/ElXqJqDwiWs) (10-143503582619)"	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	1	1	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Die-Versions Dies June 2013 Release for Die-Cutting PART 2 (youtube.com/video/eMJjXb2n9Lo) (10-143503701179)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Diana Garcia - Craft Boxes (youtube.com/video/EmJTIM9BIb0) (10-134927935760)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	"Hobby Lobby, Dollar Tree and Goodwill Haul. (youtube.com/video/EMK5nYXhfs0) (10-143508692459)"	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Introduction to PanPastel Palette Trays by Colorfin (youtube.com/video/eMQuIttxeb0) (10-143503701419)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	"10,000 SUBSCRIBER GIVEAWAY {{DIEMOND DIES}} (youtube.com/video/emsO4I7nzTc) (10-143708178059)"	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Distressed Sunflower Tips (youtube.com/video/EMYyrVVFwb0) (10-143503580939)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Blizzard 2011.. The aftermath pt 1 (youtube.com/video/eNazNsh_mPU) (10-143508727259)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Simple Poinsettia Christmas Cricut Card -Winter Woodland (youtube.com/video/Enp_0ziIvIE) (10-143668582139)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Artfully Sent Cricut Cartridge Penguin Thank You Card (youtube.com/video/eNX5LHJcwS4) (10-143668801019)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Gift Set Swap - Groups 8 and 9 (youtube.com/video/EO_Oio-Izc4) (10-143707614779)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	1	1	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Teresa Collins Santa's List Collection (youtube.com/video/eo2lcxqhn9Q) (10-143503703099)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Scrapbooking Process 41: Studio Calico Front Row Kit (youtube.com/video/EOAuXQFMLG0) (10-143668577339)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	***SOLD OUT*** Abrihanna Mini Album Kit! (youtube.com/video/Eq0HpCYO4Qc) (10-143499972299)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Spellbinders Graphic 45 Serving Tray & Coaster Project (youtube.com/video/eqAGFlCSGUs) (10-143503703579)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Fathers Day Cards featuring Penny Black (youtube.com/video/eQfOBTlc2ug) (10-143503701659)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Artfully Sent Cricut Cartridge Fast Funshine Card! (youtube.com/video/EqJ84jQunz0) (10-143668582619)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	1	1	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	A Bloody Accent (youtube.com/video/eqPaS1zsYTk) (10-134928182240)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Scrapbooking Process 428: April Hip Kit  (2015- 61/180) (youtube.com/video/eqZkZ2GKbxQ) (10-143668806299)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	4	4	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Spellbinders 3D M-Bossabilities Embossing Folders (youtube.com/video/ERH5vFDu0gs) (10-130817958276)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Kill a Kit video : Marks & Co Studio Calico Kit -- August Kit 2013 (youtube.com/video/ESKhorAvwiQ) (10-143668578059)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	The Great Paper Destash - The Final Group! #11 SOLD! (youtube.com/video/EsZt9PfiEOM) (10-143508692939)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Scrapbooking Process 127: Roundabout Studio Calico Kit (youtube.com/video/eT44D4vCzLM) (10-143668801499)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Scrapbooking Process 186: Double Scoop SC Kit (2014- 24/240) (youtube.com/video/etz0NiaDezg) (10-143668807019)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Vintage Madeline Mini Album (youtube.com/video/EU-M-An2SZo) (10-143499971819)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Spring Fling Card - Cricut Explore (youtube.com/video/EucdPd05VkA) (10-134927936960)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	3	3	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	January Hip Kits (youtube.com/video/eUprbxNK5TA) (10-143668801979)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Flying Deer of Many Colors with Cottage Cutz (youtube.com/video/eUrKGQGLlD4) (10-143503701899)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	1	1	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	November Flower Swap at YPP (youtube.com/video/EUsTCy27fJQ) (10-143508692699)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Scrapbooking Process 293: July Scraptastic Kit (2014-135/240) (youtube.com/video/eUWcHqy6FvU) (10-143668801739)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Flower Friday Episode 8 A flower for everyone.wmv (youtube.com/video/eV8yUVj7IhA) (10-143508727499)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Paper Bag Card using Graphic 45!! (youtube.com/video/evANZyFm7kw) (10-143503703819)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Latest & Greatest: Recycled Colored Pencils from Tombow USA (youtube.com/video/EvDGddJzdHo) (10-134927937200)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	2	2	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Tim Holtz Mini Label Alterations Die (youtube.com/video/eVscSCxcZsU) (10-143501138219)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Tip of the Day: Stamping In a Straight Line from Impress Art (youtube.com/video/EVVk6Tb3cUw) (10-134927933120)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	1	1	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Waltzing Snow Fairies Ornaments from Graphic 45 (youtube.com/video/Ewlv2cz-eTk) (10-143503582859)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	How to Use Sizzix Globe Allium Flower Die (youtube.com/video/Ex50V_nwjA0) (10-143503583099)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Scrapbooking Process 308: Scraptastic May 2014 Kit (2014- 150/240) (youtube.com/video/Ex53bXbxRNQ) (10-143668583339)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Scrapbooking Process 341: Scraptastic July 2014 Kit (2014- 183/240) (youtube.com/video/exJfMCeHwrY) (10-143668807979)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	December Daily 2013: Video 2 Prep Work (youtube.com/video/ExxLZF5EDEE) (10-143668583819)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	"""From Start to Finish"" - Adorable Ozzy (youtube.com/video/EY3JUNJHVDg) (10-143499972059)"	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	JustRite Stampers Bold Vines Cards (youtube.com/video/eyBHjRVZUWI) (10-143503704059)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Art Philosophy Winter Cheer Easel Card Cricut Close to My Heart (youtube.com/video/EyEAhcqfeB0) (10-98740914262)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	1	1	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Die-Versions Lacey Dots Dies Back To Basics Collection (youtube.com/video/EYhF779hhVE) (10-143503581179)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Scrapbooking Process 58: Neverland Studio Calico Kit (youtube.com/video/eyJHsaYDrjk) (10-143668808219)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Scrapbooking Process 357: November Hip Kit Club (2014-199/240) (youtube.com/video/EYmI_B0Xv2s) (10-143668579019)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	1	1	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	CHA 2014 Graphic 45 Botanical Tea Collection (youtube.com/video/eyOUIiWWM1A) (10-143503704299)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Cricut Cartridge Storage.m4v (youtube.com/video/Eyoy3SrR294) (10-143668584059)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	1	1	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Scrapbook Haul -- Simon Says Stamps 02/09/2013 (youtube.com/video/eyrnQbF5QBA) (10-143668808459)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	5 Part Pine Tree Die (youtube.com/video/EyyfIyIWqJo) (10-143503583339)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Die-Versions Noodles Font Dies Back To Basics Collection (youtube.com/video/Ez6dyO64ua0) (10-143503583579)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Dream Cowgirl Scrapbook Page with Spellbinders Inspire Dies (youtube.com/video/eZ97v225Et4) (10-143503702139)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	"""The Magic oz Oz"" Mini Album Kit (youtube.com/video/ezgZMWxXvgE) (10-143499989579)"	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Pro 31 Designs Bling Blingy Mesh and Cameo Contest and Giveaway! (youtube.com/video/ezL4_dqSKHY) (10-143508727739)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Die-Versions Bricks Background Dies Back To Basics Collection (youtube.com/video/Ezlg__yOV30) (10-143503583819)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Authentique Thrilling Paper Collection (youtube.com/video/F_SHWDQm7O0) (10-143503587179)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Die-Versions Tree Dreams Whispers Die (youtube.com/video/f-0FuxPP2Fg) (10-143503704779)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Scrapbooking Process 8 -- Studio Calico Kit Block Party (youtube.com/video/F-2cXAjGJ8s) (10-143668584299)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	2nd Place Convention Commercial Entry (youtube.com/video/F-da9p4-0Vk) (10-143668584539)	151 Tips Renee New Channel Groups_TG2 (42-231954659)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Hampton Art Jinger Adams Craft Armoire Latest & Greatest Summer 2013 (youtube.com/video/f-Jh9GJ15v8) (10-134928183440)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	3	3	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Scrapbooking Process 375: December Hip Kit Club  (2015- 8/180) (youtube.com/video/F0O8R4ZyFPk) (10-140003379899)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	0	0	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Sizzix Pop N Cuts by Sizzix Ellison (youtube.com/video/F14h5-Df0do) (10-143503584059)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	1	1	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Scrapbook Haul -- Simon Says Stamps 03-15-2013 (youtube.com/video/f1Pmt4TECB8) (10-143668809179)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	1	1	0	0.00%	$0.00	$0.00	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
